prob,pnl,target,symbol,signal_date,month,seed,config
0.5627515316009521,-1.8823,0,BORORENEW,2025-09-22,2025-09,42,incumbent config: all data
0.02328549325466156,-16.2273,0,SIKA,2025-09-22,2025-09,42,incumbent config: all data
0.017753494903445244,-2.8935,0,KHAZANCHI,2025-09-23,2025-09,42,incumbent config: all data
0.4510299265384674,-9.1051,0,LOTUSDEV,2025-09-24,2025-09,42,incumbent config: all data
0.06727435439825058,-10.2239,0,ASKAUTOLTD,2025-09-24,2025-09,42,incumbent config: all data
0.022291168570518494,20.6643,0,PRIVISCL,2025-09-29,2025-09,42,incumbent config: all data
0.00947357527911663,-15.1934,0,DSSL,2025-10-01,2025-10,42,incumbent config: all data
0.01285215187817812,33.0679,1,RPEL,2025-10-03,2025-10,42,incumbent config: all data
0.03142426535487175,-10.8461,0,MANORAMA,2025-10-03,2025-10,42,incumbent config: all data
0.2583823502063751,-8.4257,0,YASHHV,2025-10-07,2025-10,42,incumbent config: all data
0.013451584614813328,5.6433,0,SKYGOLD,2025-10-07,2025-10,42,incumbent config: all data
0.041574303060770035,29.9887,1,VMARCIND,2025-10-08,2025-10,42,incumbent config: all data
0.10548953711986542,-6.4036,0,BORORENEW,2025-10-10,2025-10,42,incumbent config: all data
0.06611284613609314,4.1469,0,BONDADA,2025-10-10,2025-10,42,incumbent config: all data
0.12570655345916748,-4.1227,0,NGLFINE,2025-10-10,2025-10,42,incumbent config: all data
0.08636191487312317,-13.3378,0,ACGL,2025-10-14,2025-10,42,incumbent config: all data
0.017938274890184402,-6.5535,0,ADVAIT,2025-10-23,2025-10,42,incumbent config: all data
0.07420743256807327,-11.1839,0,DYCL,2025-10-23,2025-10,42,incumbent config: all data
0.2644314765930176,-16.1931,0,DYCL,2025-10-24,2025-10,42,incumbent config: all data
0.03789811208844185,-4.2053,0,INDIAMART,2025-10-27,2025-10,42,incumbent config: all data
0.04177021607756615,-8.2403,0,SURAKSHA,2025-10-27,2025-10,42,incumbent config: all data
0.03397096320986748,-5.4648,0,SPARC,2025-10-28,2025-10,42,incumbent config: all data
0.11341709643602371,-9.8439,0,ANTELOPUS,2025-10-28,2025-10,42,incumbent config: all data
0.040531426668167114,-5.3954,0,KPGEL,2025-10-30,2025-10,42,incumbent config: all data
0.07330130785703659,-8.9755,0,SUNSHIEL,2025-10-30,2025-10,42,incumbent config: all data
0.38830214738845825,-14.036,0,ALPEXSOLAR,2025-11-03,2025-11,42,incumbent config: all data
0.1541992872953415,-2.2845,0,DPABHUSHAN,2025-11-03,2025-11,42,incumbent config: all data
0.007084631361067295,-7.6381,0,KPEL,2025-11-03,2025-11,42,incumbent config: all data
0.012536335736513138,-3.6883,0,SENORES,2025-11-06,2025-11,42,incumbent config: all data
0.11152055114507675,-12.5573,0,DEEPINDS,2025-11-07,2025-11,42,incumbent config: all data
0.020249519497156143,-19.2137,0,FRONTSP,2025-11-13,2025-11,42,incumbent config: all data
0.022374475374817848,-9.2216,0,DSSL,2025-11-13,2025-11,42,incumbent config: all data
0.07829541712999344,-7.0853,0,GOKULAGRO,2025-11-13,2025-11,42,incumbent config: all data
0.1348615437746048,-16.0995,0,INDOTECH,2025-11-13,2025-11,42,incumbent config: all data
0.1005057692527771,-0.1352,0,MACPOWER,2025-11-13,2025-11,42,incumbent config: all data
0.005064297001808882,-6.0925,0,MONARCH,2025-11-13,2025-11,42,incumbent config: all data
0.34750616550445557,15.1232,0,ASHAPURMIN,2025-11-14,2025-11,42,incumbent config: all data
0.0050157783553004265,-5.0392,0,DOMS,2025-11-14,2025-11,42,incumbent config: all data
0.02407722733914852,-12.137,0,PARAS,2025-11-14,2025-11,42,incumbent config: all data
0.028915485367178917,-12.322,0,DSSL,2025-11-17,2025-11,42,incumbent config: all data
0.009427660144865513,-4.4849,0,TIPSMUSIC,2025-11-26,2025-11,42,incumbent config: all data
0.02010010927915573,-4.4569,0,DOMS,2025-12-03,2025-12,42,incumbent config: all data
0.019098501652479172,-9.8178,0,VIJAYA,2025-12-04,2025-12,42,incumbent config: all data
0.058348722755908966,-11.9136,0,BALUFORGE,2025-12-09,2025-12,42,incumbent config: all data
0.020211974158883095,1.1185,0,RPTECH,2025-12-12,2025-12,42,incumbent config: all data
0.018255943432450294,-8.4099,0,GALAPREC,2025-12-19,2025-12,42,incumbent config: all data
0.28052958846092224,-10.7692,0,PRIVISCL,2025-12-22,2025-12,42,incumbent config: all data
0.722665011882782,-8.1887,0,RAILTEL,2025-12-23,2025-12,42,incumbent config: all data
0.21017982065677643,-13.4879,0,RAILTEL,2025-12-26,2025-12,42,incumbent config: all data
0.07653727382421494,-0.8075,0,KMCSHIL,2026-01-01,2026-01,42,incumbent config: all data
0.013842035084962845,-9.9899,0,MANORAMA,2026-01-02,2026-01,42,incumbent config: all data
0.016094867140054703,-10.5596,0,LOTUSDEV,2026-01-02,2026-01,42,incumbent config: all data
0.48182937502861023,-10.2299,0,SENORES,2026-01-02,2026-01,42,incumbent config: all data
0.04089125618338585,-13.8919,0,SIKA,2026-01-06,2026-01,42,incumbent config: all data
0.014760957099497318,-21.4648,0,RAJOOENG,2026-01-06,2026-01,42,incumbent config: all data
0.2900139391422272,-14.8894,0,LOTUSDEV,2026-01-07,2026-01,42,incumbent config: all data
0.030932584777474403,-8.6547,0,PNGJL,2026-01-07,2026-01,42,incumbent config: all data
0.022648651152849197,-10.396,0,SKYGOLD,2026-01-07,2026-01,42,incumbent config: all data
0.28569459915161133,-12.8862,0,WAAREERTL,2026-01-13,2026-01,42,incumbent config: all data
0.009476018138229847,-6.3796,0,WINDLAS,2026-01-14,2026-01,42,incumbent config: all data
0.010838751681149006,-8.2569,0,INDIAMART,2026-01-16,2026-01,42,incumbent config: all data
0.009138982743024826,-4.2986,0,TIPSMUSIC,2026-01-20,2026-01,42,incumbent config: all data
0.009067419916391373,-7.7829,0,ALLDIGI,2026-01-29,2026-01,42,incumbent config: all data
0.18154023587703705,-12.3842,0,GOKULAGRO,2026-02-09,2026-02,42,incumbent config: all data
0.08714292198419571,-8.5154,0,YASHHV,2026-02-09,2026-02,42,incumbent config: all data
0.02563338540494442,-9.2235,0,SKYGOLD,2026-02-09,2026-02,42,incumbent config: all data
0.4883730411529541,-2.9663,0,GPTINFRA,2026-02-10,2026-02,42,incumbent config: all data
0.03936679661273956,-9.7921,0,WEALTH,2026-02-10,2026-02,42,incumbent config: all data
0.019822804257273674,-13.75,0,SKYGOLD,2026-02-12,2026-02,42,incumbent config: all data
0.09919445961713791,-7.5692,0,JINDRILL,2026-03-02,2026-03,42,incumbent config: all data
0.006717097479850054,-9.4201,0,PARAS,2026-03-02,2026-03,42,incumbent config: all data
0.07982296496629715,-14.7698,0,PARAS,2026-03-04,2026-03,42,incumbent config: all data
0.3376738131046295,88.3167,1,ATLANTAELE,2026-03-10,2026-03,42,incumbent config: all data
0.6500182747840881,94.3104,1,KSHINTL,2026-03-10,2026-03,42,incumbent config: all data
0.30993232131004333,13.9995,0,GOKULAGRO,2026-03-17,2026-03,42,incumbent config: all data
0.022722024470567703,9.9597,0,DEEPINDS,2026-03-20,2026-03,42,incumbent config: all data
0.02459970861673355,-4.0191,0,ASKAUTOLTD,2026-03-25,2026-03,42,incumbent config: all data
0.051257990300655365,-2.0582,0,SENCO,2026-04-06,2026-04,42,incumbent config: all data
0.008233683183789253,-0.0983,0,KOVAI,2026-04-08,2026-04,42,incumbent config: all data
0.5428348779678345,45.2848,1,DSSL,2026-04-08,2026-04,42,incumbent config: all data
0.010982528328895569,7.3289,0,SERVOTECH,2026-04-08,2026-04,42,incumbent config: all data
0.24326710402965546,51.5172,1,VIDYAWIRES,2026-04-09,2026-04,42,incumbent config: all data
0.533284068107605,9.0311,0,PRUDENT,2026-04-10,2026-04,42,incumbent config: all data
0.02994072064757347,1.7933,0,SRM,2026-04-10,2026-04,42,incumbent config: all data
0.036901287734508514,2.3873,0,PRIVISCL,2026-04-17,2026-04,42,incumbent config: all data
0.023233383893966675,-9.2321,0,ASKAUTOLTD,2026-05-04,2026-05,42,incumbent config: all data
0.037003401666879654,-11.3528,0,NGLFINE,2026-05-05,2026-05,42,incumbent config: all data
0.021018721163272858,-17.4436,0,NGLFINE,2026-05-06,2026-05,42,incumbent config: all data
0.02408844605088234,-5.1669,0,SEAMECLTD,2026-05-19,2026-05,42,incumbent config: all data
0.5212910771369934,-10.6236,0,CRIZAC,2026-05-25,2026-05,42,incumbent config: all data
0.09147300571203232,-12.1643,0,NGLFINE,2022-04-04,2022-04,7,incumbent config: all data
0.8347145915031433,-12.1509,0,PARAS,2022-04-07,2022-04,7,incumbent config: all data
0.6327319145202637,29.1153,1,SANGHVIMOV,2022-06-02,2022-06,7,incumbent config: all data
0.5342357754707336,-18.3553,0,ASIANENE,2022-06-08,2022-06,7,incumbent config: all data
0.1454455405473709,27.6806,1,EMUDHRA,2022-07-11,2022-07,7,incumbent config: all data
0.18424202501773834,-12.4994,0,DEEPINDS,2022-07-21,2022-07,7,incumbent config: all data
0.93147212266922,-9.9644,0,SANGHVIMOV,2022-08-16,2022-08,7,incumbent config: all data
0.32666248083114624,96.4219,1,SERVOTECH,2022-08-24,2022-08,7,incumbent config: all data
0.17067885398864746,-11.5883,0,EMUDHRA,2022-11-01,2022-11,7,incumbent config: all data
0.42615166306495667,-13.9203,0,HARIOMPIPE,2022-11-10,2022-11,7,incumbent config: all data
0.2455717772245407,31.0845,1,SANGHVIMOV,2022-11-10,2022-11,7,incumbent config: all data
0.08946557343006134,-4.7125,0,HARIOMPIPE,2022-11-25,2022-11,7,incumbent config: all data
0.19244463741779327,-11.0252,0,EMUDHRA,2022-12-27,2022-12,7,incumbent config: all data
0.3466828167438507,-11.2699,0,SANGHVIMOV,2023-02-10,2023-02,7,incumbent config: all data
0.7963855862617493,-7.7039,0,AVL,2023-03-01,2023-03,7,incumbent config: all data
0.03235252574086189,46.0066,1,HARIOMPIPE,2023-03-03,2023-03,7,incumbent config: all data
0.6746430397033691,29.9536,1,DEEPINDS,2023-04-03,2023-04,7,incumbent config: all data
0.41604235768318176,-12.8991,0,AVL,2023-04-06,2023-04,7,incumbent config: all data
0.1666603833436966,-2.6613,0,PARAS,2023-04-11,2023-04,7,incumbent config: all data
0.34959354996681213,27.2727,1,WINDLAS,2023-05-08,2023-05,7,incumbent config: all data
0.2913097143173218,57.974,1,DEEPINDS,2023-05-24,2023-05,7,incumbent config: all data
0.33634403347969055,50.0233,1,SANGHVIMOV,2023-05-31,2023-05,7,incumbent config: all data
0.3894485533237457,8.7638,0,WINDLAS,2023-06-02,2023-06,7,incumbent config: all data
0.0688488781452179,45.3791,1,DEEPINDS,2023-07-07,2023-07,7,incumbent config: all data
0.9448965191841125,-14.7491,0,NGLFINE,2023-08-07,2023-08,7,incumbent config: all data
0.6139888763427734,-2.4098,0,WINDLAS,2023-08-09,2023-08,7,incumbent config: all data
0.5662921667098999,4.6722,0,HARIOMPIPE,2023-08-24,2023-08,7,incumbent config: all data
0.44220930337905884,-11.2918,0,DEEPINDS,2023-10-03,2023-10,7,incumbent config: all data
0.42252036929130554,-0.9254,0,SANGHVIMOV,2023-10-31,2023-10,7,incumbent config: all data
0.19160038232803345,-8.3643,0,HARIOMPIPE,2023-11-07,2023-11,7,incumbent config: all data
0.43314507603645325,-4.7316,0,NGLFINE,2023-11-13,2023-11,7,incumbent config: all data
0.2447340488433838,-8.6093,0,PARAS,2023-12-14,2023-12,7,incumbent config: all data
0.37296128273010254,-13.9528,0,SANGHVIMOV,2023-12-21,2023-12,7,incumbent config: all data
0.35287749767303467,-10.3648,0,PARAS,2024-01-04,2024-01,7,incumbent config: all data
0.3732752799987793,5.6558,0,SERVOTECH,2024-01-08,2024-01,7,incumbent config: all data
0.16218791902065277,51.254,1,EMUDHRA,2024-01-12,2024-01,7,incumbent config: all data
0.4830041825771332,-14.3407,0,AVL,2024-01-25,2024-01,7,incumbent config: all data
0.750623881816864,-7.0863,0,WINDLAS,2024-02-08,2024-02,7,incumbent config: all data
0.6770913004875183,-7.3288,0,DEEPINDS,2024-03-22,2024-03,7,incumbent config: all data
0.0574161559343338,-4.0873,0,NGLFINE,2024-04-05,2024-04,7,incumbent config: all data
0.6407083868980408,-24.1822,0,SANGHVIMOV,2024-05-15,2024-05,7,incumbent config: all data
0.726552426815033,-7.6376,0,EMUDHRA,2024-06-11,2024-06,7,incumbent config: all data
0.8817108273506165,67.6136,1,SERVOTECH,2024-06-13,2024-06,7,incumbent config: all data
0.820268452167511,4.7722,0,RPTECH,2024-07-03,2024-07,7,incumbent config: all data
0.764272928237915,40.2097,1,DEEPINDS,2024-07-08,2024-07,7,incumbent config: all data
0.8322819471359253,15.2713,0,HARIOMPIPE,2024-07-11,2024-07,7,incumbent config: all data
0.47640976309776306,-9.7118,0,NGLFINE,2024-07-12,2024-07,7,incumbent config: all data
0.6560993194580078,-5.9848,0,WINDLAS,2024-07-29,2024-07,7,incumbent config: all data
0.5622731447219849,-10.1874,0,JINDRILL,2024-07-30,2024-07,7,incumbent config: all data
0.7927420735359192,-12.5378,0,SANGHVIMOV,2024-07-31,2024-07,7,incumbent config: all data
0.5876221060752869,2.2779,0,EMUDHRA,2024-09-10,2024-09,7,incumbent config: all data
0.35834404826164246,-9.5771,0,JINDRILL,2024-10-18,2024-10,7,incumbent config: all data
0.29139071702957153,8.3356,0,JINDRILL,2024-10-30,2024-10,7,incumbent config: all data
0.34691712260246277,-8.7993,0,MPSLTD,2024-12-04,2024-12,7,incumbent config: all data
0.547273576259613,-10.2699,0,ANANDRATHI,2024-12-05,2024-12,7,incumbent config: all data
0.5312116742134094,-11.8393,0,MPSLTD,2024-12-05,2024-12,7,incumbent config: all data
0.10046734660863876,3.1306,0,LUMAXTECH,2024-12-06,2024-12,7,incumbent config: all data
0.40175172686576843,-9.8903,0,SIKA,2024-12-09,2024-12,7,incumbent config: all data
0.3577720522880554,-12.4213,0,ANANDRATHI,2024-12-09,2024-12,7,incumbent config: all data
0.8314169645309448,-13.4868,0,WEALTH,2024-12-11,2024-12,7,incumbent config: all data
0.34987762570381165,-8.7038,0,ASIANENE,2024-12-11,2024-12,7,incumbent config: all data
0.0521901398897171,19.3196,0,SIGMAADV,2024-12-16,2024-12,7,incumbent config: all data
0.7267560362815857,-11.6549,0,DOMS,2024-12-17,2024-12,7,incumbent config: all data
0.09007491916418076,40.8092,1,INDOTHAI,2024-12-30,2024-12,7,incumbent config: all data
0.4090271294116974,-12.8747,0,MONARCH,2025-01-02,2025-01,7,incumbent config: all data
0.4119599163532257,-19.4236,0,ALLDIGI,2025-01-07,2025-01,7,incumbent config: all data
0.20920085906982422,-12.7505,0,VIJAYA,2025-01-07,2025-01,7,incumbent config: all data
0.46452298760414124,-20.0925,0,KRISHANA,2025-01-15,2025-01,7,incumbent config: all data
0.3165636956691742,9.1758,0,MPSLTD,2025-01-23,2025-01,7,incumbent config: all data
0.403998464345932,-16.3955,0,KMCSHIL,2025-02-03,2025-02,7,incumbent config: all data
0.39447101950645447,-25.6148,0,NGLFINE,2025-02-05,2025-02,7,incumbent config: all data
0.04337034001946449,-32.5535,0,NGLFINE,2025-02-06,2025-02,7,incumbent config: all data
0.010376345366239548,-19.1416,0,ANTELOPUS,2025-03-19,2025-03,7,incumbent config: all data
0.42892658710479736,-6.0409,0,SEAMECLTD,2025-03-25,2025-03,7,incumbent config: all data
0.16759566962718964,-8.7649,0,PRIVISCL,2025-03-27,2025-03,7,incumbent config: all data
0.08650799095630646,-12.0067,0,DPABHUSHAN,2025-04-02,2025-04,7,incumbent config: all data
0.10164408385753632,-17.1262,0,SRM,2025-04-15,2025-04,7,incumbent config: all data
0.03793278709053993,15.9534,0,THYROCARE,2025-04-22,2025-04,7,incumbent config: all data
0.14794065058231354,-12.2185,0,FRONTSP,2025-04-22,2025-04,7,incumbent config: all data
0.18414708971977234,30.456,1,NDRAUTO,2025-05-09,2025-05,7,incumbent config: all data
0.03451309725642204,10.6617,0,RAILTEL,2025-05-14,2025-05,7,incumbent config: all data
0.013112506829202175,-4.8985,0,KOVAI,2025-05-14,2025-05,7,incumbent config: all data
0.09445425122976303,3.4607,0,SPARC,2025-05-16,2025-05,7,incumbent config: all data
0.029278650879859924,-7.5102,0,KHAZANCHI,2025-05-20,2025-05,7,incumbent config: all data
0.02264341525733471,-15.0507,0,DISAQ,2025-05-21,2025-05,7,incumbent config: all data
0.5914240479469299,-9.1799,0,KOVAI,2025-05-30,2025-05,7,incumbent config: all data
0.00852330680936575,-12.9458,0,HARIOMPIPE,2025-06-05,2025-06,7,incumbent config: all data
0.07169324159622192,1.8843,0,ANTELOPUS,2025-06-06,2025-06,7,incumbent config: all data
0.05347559601068497,-12.4686,0,SURAKSHA,2025-06-25,2025-06,7,incumbent config: all data
0.06653186678886414,23.6111,0,SENORES,2025-06-25,2025-06,7,incumbent config: all data
0.4493611752986908,-5.8054,0,MPSLTD,2025-06-25,2025-06,7,incumbent config: all data
0.015831276774406433,-1.2456,0,VIJAYA,2025-06-26,2025-06,7,incumbent config: all data
0.1126602441072464,-0.6615,0,SIGNPOST,2025-06-30,2025-06,7,incumbent config: all data
0.17252586781978607,61.2719,1,523229,2025-07-01,2025-07,7,incumbent config: all data
0.04510800167918205,0.5596,0,NGLFINE,2025-07-01,2025-07,7,incumbent config: all data
0.25590670108795166,-9.377,0,SANDUMA,2025-07-03,2025-07,7,incumbent config: all data
0.5792078971862793,-8.4391,0,ARKADE,2025-07-07,2025-07,7,incumbent config: all data
0.044690702110528946,-1.8892,0,KHAZANCHI,2025-07-08,2025-07,7,incumbent config: all data
0.10585848242044449,-0.5104,0,ALLDIGI,2025-07-08,2025-07,7,incumbent config: all data
0.449766606092453,1.5755,0,DPABHUSHAN,2025-07-09,2025-07,7,incumbent config: all data
0.42373785376548767,23.1663,0,OLECTRA,2025-07-10,2025-07,7,incumbent config: all data
0.12811708450317383,30.2215,1,GARUDA,2025-07-10,2025-07,7,incumbent config: all data
0.5690557360649109,-4.1777,0,MCLOUD,2025-07-15,2025-07,7,incumbent config: all data
0.1066194400191307,-7.3232,0,DISAQ,2025-07-15,2025-07,7,incumbent config: all data
0.26373282074928284,-10.658,0,SENCO,2025-07-17,2025-07,7,incumbent config: all data
0.09795799851417542,13.2531,0,ASIANENE,2025-07-17,2025-07,7,incumbent config: all data
0.1879507452249527,-11.1523,0,PNGJL,2025-07-17,2025-07,7,incumbent config: all data
0.20514169335365295,-13.2931,0,530475,2025-07-17,2025-07,7,incumbent config: all data
0.1459168940782547,-6.1044,0,DPABHUSHAN,2025-07-18,2025-07,7,incumbent config: all data
0.12401161342859268,-9.6791,0,RPTECH,2025-07-18,2025-07,7,incumbent config: all data
0.09587808698415756,-9.5477,0,GPTINFRA,2025-07-21,2025-07,7,incumbent config: all data
0.08598259836435318,14.0667,0,OLECTRA,2025-07-23,2025-07,7,incumbent config: all data
0.4865729510784149,-6.202,0,WINDLAS,2025-07-24,2025-07,7,incumbent config: all data
0.2169073522090912,8.8292,0,ASIANENE,2025-07-28,2025-07,7,incumbent config: all data
0.07569181174039841,-12.5181,0,VIJAYA,2025-07-28,2025-07,7,incumbent config: all data
0.2529885470867157,89.2737,1,523229,2025-07-30,2025-07,7,incumbent config: all data
0.02746397815644741,-3.521,0,DEEPINDS,2025-08-04,2025-08,7,incumbent config: all data
0.062032945454120636,-10.5733,0,BLS,2025-08-05,2025-08,7,incumbent config: all data
0.03611331805586815,-3.3384,0,DOMS,2025-08-11,2025-08,7,incumbent config: all data
0.05660567060112953,-4.8705,0,KMCSHIL,2025-08-13,2025-08,7,incumbent config: all data
0.04851618409156799,-13.5156,0,WINDLAS,2025-08-13,2025-08,7,incumbent config: all data
0.008400571532547474,9.8345,0,JSLL,2025-08-14,2025-08,7,incumbent config: all data
0.014158803038299084,8.6756,0,GOKULAGRO,2025-08-20,2025-08,7,incumbent config: all data
0.11959811300039291,3.1325,0,NEPHROCARE,2025-08-21,2025-08,7,incumbent config: all data
0.22846724092960358,-11.9328,0,KPGEL,2025-08-21,2025-08,7,incumbent config: all data
0.035368911921978,-6.9368,0,BALUFORGE,2025-09-02,2025-09,7,incumbent config: all data
0.00786000769585371,-16.4704,0,ASIANENE,2025-09-03,2025-09,7,incumbent config: all data
0.01375140342861414,-10.0248,0,DOMS,2025-09-04,2025-09,7,incumbent config: all data
0.03481735661625862,9.4127,0,RPTECH,2025-09-04,2025-09,7,incumbent config: all data
0.01697743870317936,56.2637,1,RPEL,2025-09-05,2025-09,7,incumbent config: all data
0.04122385382652283,-11.1474,0,ACGL,2025-09-05,2025-09,7,incumbent config: all data
0.0069587258622050285,-13.3211,0,NDRAUTO,2025-09-05,2025-09,7,incumbent config: all data
0.031209217384457588,-13.828,0,GPTINFRA,2025-09-10,2025-09,7,incumbent config: all data
0.028117068111896515,-4.2429,0,SANGHVIMOV,2025-09-11,2025-09,7,incumbent config: all data
0.10475873202085495,-10.8615,0,WAAREERTL,2025-09-11,2025-09,7,incumbent config: all data
0.03841991350054741,-9.6152,0,SYNCOMF,2025-09-11,2025-09,7,incumbent config: all data
0.06717687845230103,23.9485,0,SANDUMA,2025-09-15,2025-09,7,incumbent config: all data
0.06643423438072205,-11.3564,0,HARIOMPIPE,2025-09-15,2025-09,7,incumbent config: all data
0.029469851404428482,-9.2075,0,RAILTEL,2025-09-15,2025-09,7,incumbent config: all data
0.1065853163599968,-2.3468,0,PNGJL,2025-09-16,2025-09,7,incumbent config: all data
0.2787020802497864,6.4137,0,SRM,2025-09-16,2025-09,7,incumbent config: all data
0.18260522186756134,-10.1678,0,ANTELOPUS,2025-09-17,2025-09,7,incumbent config: all data
0.05517654865980148,-7.7173,0,NEWGEN,2025-09-18,2025-09,7,incumbent config: all data
0.06109463423490524,-6.4324,0,KOVAI,2025-09-18,2025-09,7,incumbent config: all data
0.2890509366989136,-1.8823,0,BORORENEW,2025-09-22,2025-09,7,incumbent config: all data
0.02050669677555561,-16.2273,0,SIKA,2025-09-22,2025-09,7,incumbent config: all data
0.01995062083005905,-2.8935,0,KHAZANCHI,2025-09-23,2025-09,7,incumbent config: all data
0.704166054725647,-9.1051,0,LOTUSDEV,2025-09-24,2025-09,7,incumbent config: all data
0.07483740150928497,-10.2239,0,ASKAUTOLTD,2025-09-24,2025-09,7,incumbent config: all data
0.031982019543647766,20.6643,0,PRIVISCL,2025-09-29,2025-09,7,incumbent config: all data
0.0056758844293653965,-15.1934,0,DSSL,2025-10-01,2025-10,7,incumbent config: all data
0.014524518512189388,33.0679,1,RPEL,2025-10-03,2025-10,7,incumbent config: all data
0.04021984338760376,-10.8461,0,MANORAMA,2025-10-03,2025-10,7,incumbent config: all data
0.12058621644973755,-8.4257,0,YASHHV,2025-10-07,2025-10,7,incumbent config: all data
0.015738114714622498,5.6433,0,SKYGOLD,2025-10-07,2025-10,7,incumbent config: all data
0.04744238778948784,29.9887,1,VMARCIND,2025-10-08,2025-10,7,incumbent config: all data
0.155568465590477,-6.4036,0,BORORENEW,2025-10-10,2025-10,7,incumbent config: all data
0.0720287561416626,4.1469,0,BONDADA,2025-10-10,2025-10,7,incumbent config: all data
0.20895706117153168,-4.1227,0,NGLFINE,2025-10-10,2025-10,7,incumbent config: all data
0.06068475544452667,-13.3378,0,ACGL,2025-10-14,2025-10,7,incumbent config: all data
0.017452416941523552,-6.5535,0,ADVAIT,2025-10-23,2025-10,7,incumbent config: all data
0.03703281283378601,-11.1839,0,DYCL,2025-10-23,2025-10,7,incumbent config: all data
0.2672717571258545,-16.1931,0,DYCL,2025-10-24,2025-10,7,incumbent config: all data
0.038817793130874634,-4.2053,0,INDIAMART,2025-10-27,2025-10,7,incumbent config: all data
0.03822053223848343,-8.2403,0,SURAKSHA,2025-10-27,2025-10,7,incumbent config: all data
0.029480431228876114,-5.4648,0,SPARC,2025-10-28,2025-10,7,incumbent config: all data
0.12749791145324707,-9.8439,0,ANTELOPUS,2025-10-28,2025-10,7,incumbent config: all data
0.031102290377020836,-5.3954,0,KPGEL,2025-10-30,2025-10,7,incumbent config: all data
0.08744680136442184,-8.9755,0,SUNSHIEL,2025-10-30,2025-10,7,incumbent config: all data
0.3715129494667053,-14.036,0,ALPEXSOLAR,2025-11-03,2025-11,7,incumbent config: all data
0.21168826520442963,-2.2845,0,DPABHUSHAN,2025-11-03,2025-11,7,incumbent config: all data
0.012389780953526497,-7.6381,0,KPEL,2025-11-03,2025-11,7,incumbent config: all data
0.036578062921762466,-3.6883,0,SENORES,2025-11-06,2025-11,7,incumbent config: all data
0.1331198513507843,-12.5573,0,DEEPINDS,2025-11-07,2025-11,7,incumbent config: all data
0.02111205644905567,-19.2137,0,FRONTSP,2025-11-13,2025-11,7,incumbent config: all data
0.01732640527188778,-9.2216,0,DSSL,2025-11-13,2025-11,7,incumbent config: all data
0.08345182240009308,-7.0853,0,GOKULAGRO,2025-11-13,2025-11,7,incumbent config: all data
0.09499119967222214,-16.0995,0,INDOTECH,2025-11-13,2025-11,7,incumbent config: all data
0.16579289734363556,-0.1352,0,MACPOWER,2025-11-13,2025-11,7,incumbent config: all data
0.006518931593745947,-6.0925,0,MONARCH,2025-11-13,2025-11,7,incumbent config: all data
0.3516674041748047,15.1232,0,ASHAPURMIN,2025-11-14,2025-11,7,incumbent config: all data
0.006160379853099585,-5.0392,0,DOMS,2025-11-14,2025-11,7,incumbent config: all data
0.017249882221221924,-12.137,0,PARAS,2025-11-14,2025-11,7,incumbent config: all data
0.01847817562520504,-12.322,0,DSSL,2025-11-17,2025-11,7,incumbent config: all data
0.018382489681243896,-4.4849,0,TIPSMUSIC,2025-11-26,2025-11,7,incumbent config: all data
0.016918085515499115,-4.4569,0,DOMS,2025-12-03,2025-12,7,incumbent config: all data
0.007044997066259384,-9.8178,0,VIJAYA,2025-12-04,2025-12,7,incumbent config: all data
0.026209192350506783,-11.9136,0,BALUFORGE,2025-12-09,2025-12,7,incumbent config: all data
0.012533455155789852,1.1185,0,RPTECH,2025-12-12,2025-12,7,incumbent config: all data
0.013152452185750008,-8.4099,0,GALAPREC,2025-12-19,2025-12,7,incumbent config: all data
0.2200009971857071,-10.7692,0,PRIVISCL,2025-12-22,2025-12,7,incumbent config: all data
0.4884560704231262,-8.1887,0,RAILTEL,2025-12-23,2025-12,7,incumbent config: all data
0.10539039224386215,-13.4879,0,RAILTEL,2025-12-26,2025-12,7,incumbent config: all data
0.07520837336778641,-0.8075,0,KMCSHIL,2026-01-01,2026-01,7,incumbent config: all data
0.011385949328541756,-9.9899,0,MANORAMA,2026-01-02,2026-01,7,incumbent config: all data
0.013771815225481987,-10.5596,0,LOTUSDEV,2026-01-02,2026-01,7,incumbent config: all data
0.2893833816051483,-10.2299,0,SENORES,2026-01-02,2026-01,7,incumbent config: all data
0.022632522508502007,-13.8919,0,SIKA,2026-01-06,2026-01,7,incumbent config: all data
0.009547095745801926,-21.4648,0,RAJOOENG,2026-01-06,2026-01,7,incumbent config: all data
0.25734999775886536,-14.8894,0,LOTUSDEV,2026-01-07,2026-01,7,incumbent config: all data
0.022784823551774025,-8.6547,0,PNGJL,2026-01-07,2026-01,7,incumbent config: all data
0.020082389935851097,-10.396,0,SKYGOLD,2026-01-07,2026-01,7,incumbent config: all data
0.3782435655593872,-12.8862,0,WAAREERTL,2026-01-13,2026-01,7,incumbent config: all data
0.005267299246042967,-6.3796,0,WINDLAS,2026-01-14,2026-01,7,incumbent config: all data
0.004882466979324818,-8.2569,0,INDIAMART,2026-01-16,2026-01,7,incumbent config: all data
0.00843590497970581,-4.2986,0,TIPSMUSIC,2026-01-20,2026-01,7,incumbent config: all data
0.006600618362426758,-7.7829,0,ALLDIGI,2026-01-29,2026-01,7,incumbent config: all data
