bbw_width_pct,days_in_squeeze,volume_multiple,close_high_ratio,rsi_absolute,rsi_delta,atr_pct,distance_from_50sma,nifty_trend,nifty_distance_from_50sma,relative_strength_125,prior_runup_90,symbol,signal_date,target,trade_pnl
1.8338,30,2.7393,0.7484,58.1592,9.5621,1.4264,0.0,1,0.0122,1.0,0.0,TATACAP,2025-12-22,0,1.4727
6.2038,23,2.2481,0.8965,60.511,9.0522,3.1059,0.0576,0,-0.0052,1.0,0.0,TATACHEM,2016-10-19,0,-7.8139
5.9246,37,2.6647,0.8557,68.8719,9.6121,2.1074,0.0979,1,0.0505,1.2103,-1.2406,TATACHEM,2017-01-25,0,22.3208
5.3767,93,2.9685,0.8722,63.9692,8.0351,2.3392,0.03,1,0.0134,1.0781,10.7766,TATACHEM,2017-07-05,0,-7.2229
4.6951,137,2.7623,0.8823,62.9069,19.3726,2.5772,0.0332,1,0.0071,1.0068,-2.1539,TATACHEM,2017-09-07,0,-4.1968
6.2095,3,1.6853,0.5695,66.6783,9.2524,3.0526,0.0905,0,-0.0056,1.0602,13.3643,TATACHEM,2017-10-05,0,3.3863
4.2002,42,4.7096,0.6116,65.3778,12.7072,2.248,0.0383,1,0.0113,1.1255,29.4682,TATACHEM,2018-01-03,0,-4.807
5.2639,34,3.9069,0.7987,61.6733,9.8016,2.3472,0.024,0,-0.0241,1.072,-3.0434,TATACHEM,2018-04-03,0,-0.7418
4.3146,82,2.3933,0.678,61.3841,9.3855,2.5243,0.0349,1,0.0349,0.9634,3.7307,TATACHEM,2018-08-16,0,1.7813
5.5259,25,5.0546,0.9521,68.1113,16.369,2.5447,0.0713,1,0.0275,1.4425,31.6352,TATACHEM,2021-07-02,0,5.6707
6.699,16,4.0398,0.668,63.4421,8.1655,2.9441,0.0831,1,0.0726,0.9715,25.6121,TATACHEM,2021-09-24,0,7.8094
6.9638,17,8.7761,0.8077,62.9509,19.108,3.5068,0.1025,0,-0.002,1.2124,22.6331,TATACHEM,2022-05-02,0,-9.1278
2.9866,97,5.5138,0.455,58.9296,10.7476,1.8837,0.0246,1,0.0375,0.9605,1.5401,TATACHEM,2023-06-05,0,2.3765
4.6897,135,4.669,0.9487,69.2436,17.3066,1.7938,0.0688,1,0.0334,1.0152,11.6088,TATACHEM,2023-07-28,0,-5.1353
4.1842,15,4.9782,0.4842,66.8857,10.9598,1.4788,0.0227,1,0.0657,0.9187,3.5616,TATACHEM,2023-12-06,0,1.289
4.8513,11,1.7255,0.8446,55.1905,10.787,2.0122,-0.0246,1,0.0286,0.8173,-0.8599,TATACHEM,2024-03-04,0,6.9766
7.7282,12,7.7187,0.6797,66.7597,11.5692,2.3038,0.0311,1,0.0253,0.8611,8.4619,TATACHEM,2024-03-05,0,2.6543
7.5855,63,3.433,0.8585,69.1242,8.053,2.2839,0.0667,1,0.0316,0.9193,5.4411,TATACHEM,2024-10-01,0,-7.4216
6.2468,29,8.2859,0.9123,67.4728,16.7263,2.6793,0.0843,0,-0.0093,0.9857,25.9289,TATACHEM,2025-07-29,0,-6.453
3.2991,59,2.0493,0.75,60.359,8.5742,1.8244,0.0252,1,0.0038,1.0806,19.9448,TATACHEM,2025-09-11,0,-3.8571
6.4528,14,4.5702,0.8172,62.9704,9.7431,3.4486,0.0,0,0.0,1.0,0.0,TATACOMM,2016-08-10,0,17.7073
8.9344,16,2.9056,0.7929,65.7895,15.4439,3.7883,0.143,0,-0.0088,1.0,0.0,TATACOMM,2016-09-30,0,1.7699
6.7723,38,4.2623,0.9155,66.0525,13.1766,2.9492,0.0687,1,0.0277,1.412,27.716,TATACOMM,2017-01-12,0,5.1198
5.2441,56,4.6419,0.8794,62.0535,15.5253,2.2899,0.0347,1,0.0103,0.9211,8.8226,TATACOMM,2017-12-11,0,-9.9326
9.8757,7,1.9409,0.7629,56.6615,22.6502,3.8425,-0.0232,0,-0.011,0.8805,-8.4775,TATACOMM,2019-07-11,0,-13.1994
5.1852,32,2.2787,0.8018,59.5127,12.0328,2.627,0.0194,1,0.0532,0.9031,2.4496,TATACOMM,2021-06-01,0,23.5996
6.5129,18,4.8945,0.6094,67.3927,12.1384,3.9851,0.137,1,0.0029,1.2767,18.6114,TATACOMM,2021-07-28,0,-6.1277
8.1862,10,1.7348,0.7736,58.3579,8.1203,3.8794,0.0007,0,-0.0344,1.0161,-0.4933,TATACOMM,2021-12-07,0,-3.6949
9.43,5,4.0674,0.7028,65.6656,8.5764,4.0275,0.1318,1,0.0246,0.9742,7.9203,TATACOMM,2022-01-05,0,-8.0237
5.5165,10,4.2373,0.9039,58.5062,14.2285,3.1505,-0.0022,1,0.02,0.8838,0.5319,TATACOMM,2022-03-31,0,-1.0098
5.0263,20,6.7445,0.8173,65.2219,16.7457,3.0168,0.085,1,0.0338,1.2582,30.3326,TATACOMM,2022-12-13,0,-9.4285
5.5427,51,3.1687,0.9316,63.4262,16.5383,2.5311,0.0608,1,0.0414,1.0115,7.4265,TATACOMM,2023-05-09,1,32.5389
5.3819,62,2.0202,0.7943,62.4333,8.0403,2.5673,0.0439,1,0.0226,0.9369,-2.051,TATACOMM,2024-02-16,0,0.7423
7.2366,54,3.6414,0.8545,68.1928,8.457,2.8012,0.0865,1,0.0507,0.9992,3.8241,TATACOMM,2024-07-31,0,-0.5962
7.103,93,4.4261,0.9456,68.84,10.2609,2.6073,0.1051,1,0.0445,0.9524,18.9197,TATACOMM,2024-09-25,0,-7.436
5.2565,22,2.2564,0.942,58.8137,12.1449,2.1093,0.0018,1,0.0075,0.933,-6.6418,TATACOMM,2024-12-11,0,-5.4187
4.1311,4,1.6952,0.8219,69.6431,10.2478,2.4087,0.0,0,0.0,1.0,0.0,TATACONSUM,2016-07-27,0,0.1987
8.3762,35,3.5318,0.9211,66.7075,13.4219,3.5342,0.1,1,0.005,1.0,0.0,TATACONSUM,2016-10-05,0,-9.3862
6.9713,18,3.0138,0.9032,67.363,12.5172,2.4972,0.1018,1,0.036,1.061,27.7708,TATACONSUM,2017-03-23,0,-4.7416
3.7599,43,3.623,0.513,67.0323,8.2593,2.3689,0.0747,1,0.0258,1.059,26.8705,TATACONSUM,2017-05-02,0,-8.3097
8.082,8,2.956,0.898,63.7341,12.7346,3.724,0.1228,1,0.0017,1.148,20.5771,TATACONSUM,2017-08-14,0,8.9096
5.3834,22,2.5792,0.8921,64.5005,9.5857,2.8037,0.0792,1,0.0323,1.3509,43.5217,TATACONSUM,2017-10-27,1,35.1466
5.8042,13,2.3212,0.8394,61.8884,12.0484,3.1725,0.0533,1,0.0003,0.8921,6.385,TATACONSUM,2018-07-03,0,-10.1815
9.5983,16,7.1043,0.9149,68.771,29.2843,3.2415,0.0805,0,-0.0159,0.9598,0.6381,TATACONSUM,2019-05-16,0,14.8106
7.4842,31,3.5971,0.9088,64.7252,10.4236,2.6896,0.0706,0,-0.0285,1.458,30.6648,TATACONSUM,2019-08-28,0,-9.7669
6.9056,25,3.9729,0.7051,66.7055,8.4422,2.4934,0.0772,1,0.0826,1.102,33.0366,TATACONSUM,2020-11-27,0,5.3385
8.8368,25,1.7922,0.8912,68.9522,8.4485,2.9972,0.1018,0,-0.0072,1.0416,29.3108,TATACONSUM,2021-04-06,0,-7.3954
4.6589,30,2.9998,0.9082,67.3871,10.9365,2.4172,0.071,1,0.0418,1.2354,25.9124,TATACONSUM,2021-08-13,0,3.297
5.3189,17,4.4945,0.71,57.6965,13.9033,2.1958,-0.0069,1,0.0427,0.8612,-12.3614,TATACONSUM,2022-01-14,0,-7.6797
6.0874,21,2.1807,0.9,66.6059,8.8276,2.4174,0.0793,1,0.048,1.1258,3.6132,TATACONSUM,2022-09-01,0,-6.5941
2.0885,73,2.4337,0.8529,56.9501,8.7312,1.6135,0.0021,1,0.0392,0.9299,4.807,TATACONSUM,2022-11-17,0,-1.5589
2.7106,78,4.2248,0.8364,59.6005,11.3871,1.7322,0.0165,1,0.0441,0.9673,3.9604,TATACONSUM,2022-11-24,0,-2.7174
4.5549,179,4.5138,0.9155,61.1596,19.1612,1.5811,0.0276,1,0.0137,0.9457,-8.8074,TATACONSUM,2023-04-24,0,18.1177
3.4154,48,3.4218,0.8907,64.5948,13.4691,1.5937,0.0352,1,0.0066,1.1229,16.3124,TATACONSUM,2023-09-06,0,9.9688
5.2984,37,2.9935,0.7367,61.9932,13.3593,2.5509,0.036,1,0.0087,1.0947,0.3031,TATACONSUM,2024-06-05,0,5.3136
5.456,54,2.5732,0.8965,68.8379,14.8552,2.7183,0.0836,0,-0.013,0.9026,-15.4265,TATACONSUM,2025-01-31,0,-5.6028
4.8284,95,2.9583,0.93,66.0201,12.8407,2.0794,0.053,1,0.0177,1.0816,-0.0767,TATACONSUM,2025-09-17,0,1.8569
2.6195,115,2.0523,0.8916,61.7406,12.796,1.8806,0.0458,1,0.0272,0.9635,2.5062,TATACONSUM,2025-10-16,0,3.2286
6.6819,126,2.1385,0.8838,67.5388,9.0471,2.0286,0.0665,1,0.0236,0.9881,8.1069,TATACONSUM,2025-11-03,0,-4.4799
4.8138,12,2.8459,0.9167,62.8749,17.0905,2.5385,0.0,0,0.0,1.0,0.0,TATAELXSI,2016-08-08,0,-8.5945
9.7315,7,5.2574,0.9152,69.5571,11.6821,2.6724,0.1452,1,0.0297,0.931,-1.8211,TATAELXSI,2017-01-18,0,-7.8212
6.5735,49,3.5253,0.8678,64.9782,8.391,2.3245,0.0538,1,0.0394,1.049,25.3247,TATAELXSI,2017-04-06,0,-5.2198
6.3003,10,4.4548,0.6999,68.988,9.5671,2.4304,0.1107,1,0.0362,0.9864,15.5407,TATAELXSI,2017-07-27,0,-6.8513
9.0998,24,1.5893,0.8873,66.4921,8.7085,3.1863,0.0811,1,0.0156,1.1295,10.148,TATAELXSI,2017-11-20,0,4.8593
5.5469,19,2.7245,0.8068,62.6466,8.8684,2.8099,0.0727,1,0.0208,1.1255,19.0195,TATAELXSI,2017-12-29,0,1.3262
9.4286,16,6.1286,0.9114,68.7054,12.6966,2.9312,0.1325,1,0.033,1.365,45.8219,TATAELXSI,2018-07-25,0,-6.3955
7.4127,24,3.8294,0.7243,61.1083,9.7778,3.4552,0.0434,1,0.0424,0.7012,-17.0122,TATAELXSI,2019-09-24,1,25.815
6.6121,14,3.7505,0.8141,67.9303,10.7115,2.3788,0.0799,1,0.0226,0.9783,41.7064,TATAELXSI,2020-01-13,0,6.3761
5.5635,8,4.7468,0.5294,62.1426,8.3545,3.7122,0.1405,1,0.1089,1.245,-14.5137,TATAELXSI,2020-06-02,1,34.4135
6.0293,5,2.4427,0.779,59.8285,10.1959,3.1027,0.0852,1,0.0826,1.5242,73.8547,TATAELXSI,2020-11-27,0,-4.9268
11.2462,0,4.4515,0.8544,66.5177,10.4734,3.9615,0.1332,1,0.0736,1.5452,73.2816,TATAELXSI,2020-12-23,1,48.2547
5.0348,13,2.5658,0.8992,63.6614,12.5682,1.767,0.0193,0,-0.0088,0.7323,-25.343,TATAELXSI,2023-01-23,0,-5.5548
5.2802,15,2.2023,0.8391,62.9486,9.1019,2.0192,0.0061,1,0.0124,0.7292,-5.9048,TATAELXSI,2023-04-11,0,18.8193
8.3841,26,3.9138,0.8464,68.3895,13.7798,2.017,0.0485,1,0.0235,0.8907,-0.6494,TATAELXSI,2023-04-27,0,11.7336
4.2762,31,3.901,0.7543,61.4795,11.6552,2.7564,0.0382,1,0.0202,0.9626,-3.4618,TATAELXSI,2024-04-03,0,-7.1752
4.2088,9,1.9884,0.5534,55.852,10.6571,1.7871,-0.0078,1,0.0284,0.7753,-14.2178,TATAELXSI,2024-05-23,0,-5.9392
8.2883,6,3.5527,0.9389,60.4282,15.8532,2.372,-0.0065,1,0.0021,0.9489,1.5919,TATAELXSI,2025-09-10,0,-8.038
7.2597,50,3.6314,0.9059,62.2221,20.768,2.4219,0.0263,1,0.005,0.8285,-6.0075,TATAELXSI,2025-12-19,0,-2.5931
8.3741,12,3.6649,0.9483,67.0278,13.4619,2.2881,0.0615,0,-0.0087,0.968,-18.5637,TATAELXSI,2026-06-02,0,-8.1046
11.2406,0,5.8651,0.667,62.3014,9.2842,3.2645,0.026,0,-0.0373,1.0,18.6979,TATAINVEST,2016-12-06,0,-1.3294
5.0163,29,3.3833,0.5915,61.4985,8.5475,2.6636,0.0418,1,0.0375,1.0291,19.4921,TATAINVEST,2017-06-05,0,15.8594
6.6472,35,5.3718,0.7246,66.293,14.7258,2.5937,0.0596,1,0.0232,1.0471,21.6628,TATAINVEST,2017-06-13,0,13.3943
6.8332,4,4.6408,0.6344,66.5302,8.485,3.1642,0.1098,1,0.018,1.3356,38.8824,TATAINVEST,2017-09-14,0,-6.2414
5.7439,42,3.2429,0.5484,60.7006,9.1093,2.8293,0.0288,1,0.0223,1.2895,17.9645,TATAINVEST,2017-11-27,0,-8.484
8.5023,73,9.4277,0.5781,69.4551,13.0235,2.8272,0.065,1,0.0267,1.1333,7.6605,TATAINVEST,2018-01-10,0,-9.3294
8.42,31,2.1508,0.6432,66.5904,8.6347,2.8009,0.0342,0,-0.0008,0.8782,-9.6563,TATAINVEST,2018-04-11,0,-0.4144
3.8493,32,5.6665,0.5876,57.5722,12.5255,1.9223,0.0095,1,0.0414,0.9329,2.9169,TATAINVEST,2018-08-17,0,-5.0537
2.9486,39,2.9656,0.3778,58.5452,16.6895,1.4768,0.0176,1,0.0593,1.0745,2.9811,TATAINVEST,2019-04-01,0,-1.0788
4.6954,97,6.1634,0.427,65.6332,11.0188,1.8083,0.0375,1,0.0119,0.94,7.326,TATAINVEST,2019-06-27,0,-6.1943
4.9195,154,2.0012,0.8915,56.824,11.2079,2.4761,0.0014,1,0.0144,0.9795,-3.9439,TATAINVEST,2019-09-20,0,-1.4847
3.9492,19,5.1733,0.7354,67.3275,20.87,1.9939,0.0401,1,0.0625,0.9265,25.0626,TATAINVEST,2020-08-06,0,10.3663
6.5708,13,4.8524,0.8544,60.8333,11.2929,2.8309,0.0166,1,0.0326,1.0339,-5.3296,TATAINVEST,2022-04-01,0,-1.5816
8.4556,7,2.2515,0.8585,62.5206,12.3945,2.0147,0.0307,1,0.0157,1.0837,15.0811,TATAINVEST,2022-07-18,0,-5.6829
10.2707,0,8.1334,0.6607,62.8312,9.8592,3.1122,0.0158,0,-0.0222,1.4954,38.3181,TATAINVEST,2023-01-11,0,-8.6225
2.6972,9,3.19,0.6072,64.3483,10.2165,2.1949,0.0814,1,0.0305,0.9416,4.8949,TATAINVEST,2023-05-19,0,12.164
5.164,19,3.7344,0.7844,69.8475,10.6268,2.2741,0.1264,1,0.0518,1.7319,84.2742,TATAINVEST,2024-01-11,1,75.8119
6.364,25,3.1974,0.5896,68.5131,8.3267,3.1125,0.1066,1,0.0351,1.7721,84.4442,TATAINVEST,2024-01-19,1,76.2095
7.1682,13,11.8425,0.4267,56.0484,14.704,3.8818,0.0427,0,-0.0021,0.8928,8.2952,TATAINVEST,2024-10-10,0,-6.0272
4.6443,30,4.5665,0.5495,65.24,9.0003,2.846,0.0394,0,-0.0129,1.1052,8.8495,TATAINVEST,2025-08-04,0,-5.7866
3.9403,59,2.1148,0.7124,65.3021,9.2164,1.8286,0.0355,1,0.0139,1.0268,21.7125,TATAINVEST,2025-09-16,0,19.6186
10.4476,0,14.344,0.5913,62.5246,13.6642,4.1791,0.0363,0,-0.0121,0.9791,-25.5191,TATAINVEST,2026-02-19,0,-10.9152
4.4946,13,2.5923,0.6825,65.6355,10.3906,2.3067,0.0,0,0.0,1.0,0.0,TATAPOWER,2016-08-09,0,-2.8114
7.2146,162,2.6273,0.4043,60.1209,10.4402,2.4267,0.0291,1,0.0118,0.8901,-4.4166,TATAPOWER,2017-08-16,0,-3.8802
7.1126,181,5.6779,0.4063,67.4667,10.0963,2.3753,0.0592,1,0.0182,0.9295,3.4065,TATAPOWER,2017-09-13,0,-6.649
6.4186,29,2.5485,0.71,69.8611,11.167,2.7945,0.0828,1,0.0149,0.9856,8.4021,TATAPOWER,2017-11-17,0,3.0562
6.4186,13,4.0521,0.625,69.5735,8.9641,2.7976,0.0935,1,0.0208,1.0,21.3616,TATAPOWER,2018-01-01,0,-6.6463
8.9955,44,2.7582,0.7917,65.0058,10.8672,2.7116,0.0637,1,0.054,0.8056,-12.1664,TATAPOWER,2018-08-27,0,-8.1897
6.9644,7,4.2027,0.9063,68.1754,14.1231,3.4698,0.1395,1,0.0267,0.9943,17.9286,TATAPOWER,2018-12-03,0,-11.1629
7.4303,8,2.3666,0.7537,66.6849,8.359,2.7601,0.1058,1,0.0595,1.3888,36.5663,TATAPOWER,2021-06-07,0,8.866
8.47,15,3.1236,0.7632,67.9723,10.7974,2.3589,0.0918,1,0.0692,1.0742,37.7988,TATAPOWER,2021-09-15,1,62.5107
6.2318,26,3.2001,0.9398,66.4811,9.4935,2.752,0.0966,1,0.0469,1.036,0.8004,TATAPOWER,2022-09-06,0,-7.2282
3.6066,19,2.0652,0.8284,57.9068,15.7987,1.6976,-0.0015,0,-0.0309,0.9321,-7.9152,TATAPOWER,2023-01-31,0,-8.1712
3.4919,59,3.1086,0.8963,69.9863,11.2202,1.7033,0.0806,1,0.0512,1.021,11.4394,TATAPOWER,2023-07-06,0,14.4256
5.7035,75,5.016,0.8517,69.8393,18.5888,1.7823,0.0712,1,0.0334,1.0611,16.4382,TATAPOWER,2023-07-28,0,5.5866
8.7113,11,2.1243,0.9391,69.1203,8.6925,2.3679,0.1076,1,0.0003,1.1329,30.3962,TATAPOWER,2023-09-01,0,-3.1731
5.7412,62,2.9799,0.9065,57.0767,12.0677,3.0976,0.0217,1,0.0525,1.1173,12.7896,TATAPOWER,2024-07-26,0,-6.7569
6.6136,8,3.4712,0.9325,61.398,18.5043,1.9238,0.0359,1,0.0167,1.0083,-0.409,TATAPOWER,2024-09-10,0,-0.1985
5.0929,67,2.2349,0.8561,64.9429,9.4056,1.7155,0.0437,1,0.0085,1.0743,20.5783,TATAPOWER,2025-07-16,0,-5.4241
4.326,109,2.5781,0.6822,60.075,8.1701,1.6755,0.0115,1,0.0139,1.0079,7.3803,TATAPOWER,2025-09-16,0,-1.4324
4.1914,138,2.2963,0.8759,69.6132,12.0602,1.6357,0.0524,1,0.0372,1.0038,7.4287,TATAPOWER,2025-10-29,0,-4.7415
3.2087,183,3.2402,0.9556,62.3816,12.4466,1.3301,0.0134,1,0.0145,0.9485,1.945,TATAPOWER,2026-01-02,0,-4.5274
5.7782,28,4.5205,0.7824,67.7738,8.7291,2.7184,0.0811,0,-0.0708,1.0946,-0.6792,TATAPOWER,2026-03-12,0,-8.0753
7.979,6,1.5538,0.9266,63.5399,16.0157,3.9809,0.1118,0,-0.0188,1.0,43.4499,TATASTEEL,2016-11-10,0,-12.8127
4.0789,11,1.5493,0.9196,65.2054,9.0011,2.8392,0.1077,1,0.0561,1.2287,16.4078,TATASTEEL,2017-02-20,0,-4.5189
8.7915,6,6.1398,0.8464,69.1447,16.7825,2.6914,0.052,1,0.0362,1.0696,22.4647,TATASTEEL,2017-05-17,1,25.1032
4.5564,9,2.0144,0.4434,61.229,12.8191,2.4132,0.0865,1,0.0593,0.8369,-6.7845,TATASTEEL,2019-04-01,0,-5.2565
11.9298,0,1.8284,0.8354,65.6561,8.177,3.7958,0.1318,1,0.0938,0.9104,-37.2237,TATASTEEL,2020-06-01,1,39.3703
8.2995,21,2.873,0.9407,61.9976,12.5001,2.5289,0.0426,1,0.0433,0.8519,-15.4123,TATASTEEL,2022-01-13,0,-8.406
6.2874,10,1.7658,0.8269,57.5692,8.7211,2.2553,0.0006,1,0.0133,0.8462,15.5595,TATASTEEL,2022-10-27,0,3.4006
8.7361,56,3.1252,0.9244,66.2161,9.1498,3.0608,0.1084,0,-0.0042,1.1826,10.8271,TATASTEEL,2023-01-02,0,-6.01
4.7009,37,1.717,0.807,64.0355,8.4095,1.6578,0.0309,1,0.0361,1.0346,-0.6754,TATASTEEL,2023-05-02,0,-4.1667
5.7908,108,2.8875,0.9085,65.1932,14.0914,2.4794,0.0872,1,0.0267,1.0861,19.0079,TATASTEEL,2024-03-01,0,-8.3828
5.1222,19,1.8294,0.8828,69.4469,9.9226,2.579,0.0913,1,0.0095,1.2522,28.8142,TATASTEEL,2024-05-21,0,-7.0875
4.9429,21,3.3249,0.8541,64.0039,11.4329,2.0953,0.036,1,0.0432,0.9466,-1.1085,TATASTEEL,2024-09-24,0,-2.7814
6.748,12,1.9492,0.9289,59.5935,10.2502,2.7955,0.0093,0,-0.0082,0.94,-17.1945,TATASTEEL,2025-02-07,0,7.2657
7.508,29,1.9105,0.9479,66.7324,9.3335,3.0547,0.0922,0,-0.0372,1.084,0.1645,TATASTEEL,2025-03-05,0,0.9156
5.7554,63,3.3179,0.9844,64.011,13.6781,2.1929,0.0501,0,-0.0106,1.1207,23.705,TATASTEEL,2025-09-03,0,-1.6527
3.3093,6,2.6043,0.7689,61.6759,11.7079,1.7658,0.0577,1,0.0022,1.0739,9.6433,TATASTEEL,2025-10-03,0,0.543
3.3552,10,1.9341,0.8355,64.6598,10.0789,1.9979,0.0773,0,-0.0193,1.3186,24.926,TATASTEEL,2026-05-13,0,-5.9226
4.8864,37,1.9989,0.6777,55.7871,10.2013,3.0074,-0.0082,1,0.0275,1.0,0.0,TATATECH,2024-02-20,0,-6.9914
6.3032,20,2.8117,0.5826,58.4561,10.3717,2.2615,0.0212,1,0.0275,1.0,-7.4306,TATATECH,2024-05-24,0,-5.7532
2.7407,80,5.6162,0.5176,64.2046,11.1178,1.8835,0.0165,1,0.023,0.8247,-6.0463,TATATECH,2024-08-21,0,-1.9252
3.8309,82,9.1554,0.5735,64.017,11.4449,2.371,0.029,1,0.0225,0.8406,-4.9926,TATATECH,2024-08-23,0,-3.462
5.0827,7,1.6305,0.6913,62.1716,11.7413,3.0159,0.0797,1,0.0397,0.9188,10.2234,TATATECH,2024-09-20,0,-10.0403
4.9694,46,3.9683,0.7638,60.9574,12.1651,2.1114,0.0173,1,0.0021,0.9628,7.4945,TATATECH,2025-09-10,0,-4.1347
4.572,127,10.1298,0.8856,61.9484,17.2026,1.7572,0.0214,1,0.0065,0.9533,3.2243,TATATECH,2026-01-07,0,-7.5835
12.7169,0,13.7905,0.8354,68.8295,20.7144,3.9378,0.1396,0,-0.0106,1.186,55.447,TBOTEK,2025-09-03,0,3.8204
7.0289,24,15.7171,0.3033,55.1062,12.5779,3.6236,0.033,1,0.0166,1.3564,22.118,TBOTEK,2025-11-04,0,-1.3493
7.1725,50,1.603,0.7664,63.5286,8.033,2.4342,0.0527,1,0.0556,0.9013,-0.8046,TCS,2017-02-10,0,2.9436
6.8842,131,1.5588,0.9225,69.8339,9.6418,1.9929,0.0554,1,0.0267,1.0648,14.5653,TCS,2018-01-10,0,2.9397
8.4449,135,2.0603,0.9028,68.6232,9.317,2.1745,0.0668,1,0.0311,1.103,16.1989,TCS,2018-01-16,0,0.7876
6.5684,14,2.1866,0.9521,58.5208,10.4295,2.5777,0.0044,1,0.009,1.1074,0.5544,TCS,2018-11-28,0,-5.5961
5.5502,38,2.7216,0.9175,61.129,12.5066,2.2818,0.0472,1,0.0459,0.9151,6.8316,TCS,2019-04-15,0,-0.4717
6.4311,76,2.0158,0.91,69.3651,10.9211,1.7928,0.0711,1,0.0425,1.0166,5.5022,TCS,2021-06-24,0,-5.6028
5.333,43,1.9086,0.7036,68.2377,11.3284,1.5527,0.063,1,0.0431,0.8481,2.0265,TCS,2022-11-11,0,-2.0607
4.5675,209,2.4218,0.7159,60.656,10.314,1.4697,0.0281,1,0.0389,0.9666,1.5861,TCS,2023-07-13,0,8.7516
4.6448,294,2.6327,0.7264,59.6149,10.6744,1.4188,0.0055,1,0.0092,1.0155,5.8118,TCS,2023-11-16,0,18.8375
7.5995,95,4.5286,0.93,69.5861,17.5509,1.9994,0.0805,1,0.0569,1.006,2.6791,TCS,2024-07-12,0,-1.1589
4.5035,67,1.5461,0.942,62.7539,9.2012,1.5489,0.0331,1,0.0239,0.8548,-7.8623,TCS,2025-11-12,0,1.6499
7.4565,9,2.2475,0.9256,62.7936,18.2806,2.3323,0.0259,0,-0.0087,0.8871,-21.6058,TCS,2026-06-02,0,-7.0546
5.6396,11,1.6933,0.7566,56.8447,8.631,3.3061,0.0027,0,-0.023,1.0,0.0,TECHM,2016-11-07,0,3.5231
5.9608,33,6.3699,0.1733,65.4287,11.6901,2.2769,0.0482,1,0.0419,0.7456,-13.3418,TECHM,2017-08-01,0,20.7154
8.8281,43,1.9394,0.7703,68.4434,10.0536,2.9885,0.0885,1,0.0118,0.7654,-3.8069,TECHM,2017-08-16,0,15.4751
8.1205,36,3.0184,0.2983,66.7349,8.6372,2.5983,0.0768,0,-0.0287,0.8758,-9.6901,TECHM,2019-09-06,0,5.0415
10.0955,0,2.4796,0.9441,64.7386,10.3586,2.8283,0.0983,1,0.0946,0.8795,-24.8322,TECHM,2020-07-13,1,43.5262
5.3832,106,2.0613,0.8326,64.8572,8.1781,2.1574,0.0726,1,0.0264,0.956,13.9805,TECHM,2021-07-15,1,30.0614
6.8843,110,2.5335,0.9462,68.3299,12.5158,2.4381,0.0968,1,0.015,1.0384,16.2374,TECHM,2021-07-22,1,25.3628
3.4612,13,3.0047,0.8714,69.5041,13.6434,1.9801,0.07,1,0.0695,1.0738,11.5816,TECHM,2023-12-14,0,-0.898
7.8392,53,7.0998,0.3561,58.2273,21.2607,2.8136,0.0095,1,0.009,0.9652,4.2898,TECHM,2024-04-26,0,-2.1554
9.036,81,2.6795,0.937,66.3502,8.1701,2.6607,0.0898,1,0.0365,0.9822,0.8012,TECHM,2024-06-07,0,22.2143
4.2106,27,2.9832,0.8736,65.8824,14.8955,2.0238,0.0787,0,-0.0103,1.0592,15.5604,TECHM,2026-01-16,0,-2.5994
4.2448,14,1.8134,0.5889,59.7685,8.9856,4.5881,0.0575,1,0.0324,1.0,0.0,TECHNOE,2016-09-09,0,-15.5882
4.198,10,3.6485,0.1826,58.3266,10.6275,3.42,0.0063,0,-0.0022,1.0,0.0,TECHNOE,2016-10-25,0,-6.8182
5.964,28,4.9622,0.9141,64.1883,10.4242,3.4694,0.079,1,0.0367,1.1874,23.758,TECHNOE,2017-06-02,0,-9.571
10.5768,0,2.6049,0.5658,65.0093,8.9205,4.0277,0.087,1,0.007,0.8804,0.0,TECHNOE,2017-11-14,0,-3.8764
5.4116,25,5.491,0.7956,62.8012,13.656,3.8966,0.0807,1,0.0214,1.0016,20.0085,TECHNOE,2018-01-05,0,-13.4025
11.6564,0,1.5233,0.7275,59.115,21.5926,5.1785,-0.005,1,0.0443,0.6955,-25.1878,TECHNOE,2018-07-27,0,-3.7591
6.712,102,2.6165,0.7333,66.3919,12.3681,2.1503,0.0494,1,0.0353,1.1051,12.94,TECHNOE,2019-12-19,0,-2.4263
7.7598,18,4.299,0.749,69.3108,19.8025,3.5426,0.0698,1,0.0489,0.7297,-9.9431,TECHNOE,2020-08-17,0,-4.547
7.7558,29,7.732,0.5455,69.7825,10.2361,3.4684,0.0852,1,0.0077,1.3561,64.84,TECHNOE,2021-05-11,0,-9.5314
7.8136,18,3.4255,0.7742,64.2937,10.8195,3.5347,0.0574,1,0.0087,1.2357,11.4729,TECHNOE,2023-04-18,0,1.4026
7.631,26,5.942,0.8961,66.3698,12.0993,3.5445,0.0951,1,0.0318,1.2969,15.6012,TECHNOE,2023-04-28,0,-2.2473
7.2949,3,2.5856,0.8619,68.1963,14.0639,3.2593,0.1338,1,0.0428,1.341,12.5791,TECHNOE,2023-05-26,0,-10.0269
7.7477,19,3.626,0.8631,60.2494,11.8724,4.9142,0.0645,1,0.0226,1.6005,60.2931,TECHNOE,2024-02-16,0,-20.6921
