bbw_width_pct,days_in_squeeze,volume_multiple,close_high_ratio,rsi_absolute,rsi_delta,atr_pct,distance_from_50sma,nifty_trend,nifty_distance_from_50sma,relative_strength_125,prior_runup_90,symbol,signal_date,target,trade_pnl,source_batch
8.056,30,1.8439,0.8637,67.038,8.0635,3.521,0.0962,1,0.0094,1.2554,28.9754,COALINDIA,2024-05-21,0,-5.3763,Nifty 50
3.761,105,1.5931,0.7364,59.4656,10.0951,1.5462,0.0163,0,-0.0106,0.9447,-0.8621,COALINDIA,2025-09-03,0,-1.7866,Nifty 50
8.3863,5,1.7188,0.922,67.8695,10.6083,2.6461,0.1133,0,-0.0215,1.1738,15.2329,COALINDIA,2026-01-28,0,-7.0717,Nifty 50
4.9699,32,2.1864,0.8877,63.7989,8.7116,2.1606,0.0531,1,0.0946,1.1097,8.0786,COLPAL,2020-07-13,0,-6.2824,Nifty 50
5.4122,107,2.906,0.9518,67.3807,12.0635,2.8101,0.0888,1,0.0312,0.8767,12.0062,COLPAL,2020-10-27,0,0.9591,Nifty 50
5.0631,241,2.3827,0.6022,62.4781,11.083,1.6818,0.0062,0,-0.0031,0.8821,-0.7631,COLPAL,2021-05-14,0,8.4036,Nifty 50
4.842,82,2.0065,0.9373,62.2671,8.5683,2.2267,0.0378,0,-0.0417,0.9177,-2.9593,COLPAL,2022-03-10,0,-0.1422,Nifty 50
3.1617,198,5.7508,0.8491,64.3326,15.0047,2.0598,0.0473,1,0.04,1.0947,6.7977,COLPAL,2022-08-29,0,-4.3156,Nifty 50
4.9969,29,1.6353,0.8161,68.7675,11.2425,1.8903,0.0526,1,0.0016,1.1807,26.4307,COLPAL,2023-09-26,0,15.4878,Nifty 50
4.7643,59,2.8223,0.9326,66.5776,12.3731,2.4008,0.0626,1,0.0111,1.2404,27.0128,COLPAL,2024-03-14,0,-1.3531,Nifty 50
8.6161,113,2.2557,0.5776,69.3343,9.772,2.3604,0.0824,1,0.0081,1.1827,21.3931,COLPAL,2024-06-05,0,22.2071,Nifty 50
5.8864,24,4.0069,0.6998,57.2479,8.8052,2.4746,0.0159,0,-0.0228,0.9829,-20.5955,COLPAL,2025-01-09,0,-9.3015,Nifty 50
3.8605,87,3.2452,0.7204,63.6823,13.5171,1.7798,0.0214,0,-0.0145,0.8914,-8.8245,COLPAL,2026-01-19,0,-1.1205,Nifty 50
3.7006,143,2.2842,0.9246,65.9412,8.2104,1.5846,0.0355,1,0.0226,1.1044,8.0953,DABUR,2020-01-13,0,0.288,Nifty 50
7.1223,46,2.2214,0.9308,68.7854,8.5743,2.6969,0.1021,1,0.0654,1.1443,22.6095,DABUR,2020-07-31,0,-7.5546,Nifty 50
5.4336,275,2.5064,0.9211,68.7251,11.272,1.8646,0.0736,1,0.0265,0.9907,13.4026,DABUR,2021-07-01,0,5.5422,Nifty 50
4.2745,257,1.6379,0.8287,62.884,9.6248,1.6165,0.0389,1,0.0777,0.8473,-1.4677,DABUR,2023-12-29,0,-4.1777,Nifty 50
6.1398,280,4.811,0.2596,56.7761,8.8687,2.3571,0.0183,1,0.0232,0.8865,-1.0265,DABUR,2024-02-01,0,-6.009,Nifty 50
5.4492,340,2.3021,0.6168,60.7858,16.3046,1.6644,0.0049,1,0.0164,0.8481,-4.1773,DABUR,2024-05-02,0,19.5431,Nifty 50
5.7207,9,4.3281,0.869,66.3232,15.6105,2.6251,0.0906,0,-0.024,0.9895,7.3923,DABUR,2024-06-04,0,3.5009,Nifty 50
7.1661,50,2.727,0.8777,64.0519,8.3703,2.0102,0.0486,1,0.0133,1.1105,30.4481,DABUR,2024-09-09,0,-5.7227,Nifty 50
6.0848,27,2.9981,0.8693,64.3342,9.6099,2.3674,0.0628,0,-0.0162,0.9926,10.7586,DABUR,2025-09-02,0,-4.728,Nifty 50
4.7317,54,3.8631,0.8629,67.2552,17.8121,1.5978,0.0293,1,0.0145,1.0258,1.2889,DABUR,2026-01-02,0,-5.1508,Nifty 50
8.3252,54,2.1241,0.9151,63.6785,13.8661,2.6764,0.0368,1,0.1065,1.3906,11.5508,DIVISLAB,2020-07-23,1,27.8655,Nifty 50
8.0929,46,4.8573,0.6633,67.9811,9.6688,2.9385,0.084,1,0.0731,1.0614,56.3035,DIVISLAB,2020-11-09,0,4.3489,Nifty 50
3.6495,23,2.0402,0.8544,69.3782,11.7923,1.9983,0.0842,1,0.0555,1.2979,35.0438,DIVISLAB,2021-08-30,0,-4.5994,Nifty 50
8.6022,47,5.0879,0.7772,60.2008,21.4273,2.91,0.0458,1,0.0487,1.2133,27.3776,DIVISLAB,2021-10-04,0,-7.1487,Nifty 50
7.3911,36,4.1477,0.9417,64.6122,15.4376,1.9919,0.0594,1,0.0363,0.8003,6.5829,DIVISLAB,2022-11-01,0,-7.291,Nifty 50
4.4619,14,3.5974,0.9396,63.0822,15.9455,1.7578,0.0225,1,0.003,0.84,-10.8907,DIVISLAB,2022-12-21,0,-6.2425,Nifty 50
5.8481,14,3.1278,0.8723,67.8263,12.7233,2.1293,0.0949,1,0.0478,1.0249,29.2129,DIVISLAB,2023-07-05,0,-4.0058,Nifty 50
4.8627,16,2.889,0.835,66.9688,13.8955,2.1895,0.0699,1,0.0695,0.9712,3.5638,DIVISLAB,2023-12-26,0,-4.2821,Nifty 50
4.1028,26,2.2992,0.9212,68.3063,15.2797,2.4937,0.0773,1,0.0522,1.1332,37.6688,DIVISLAB,2024-07-26,0,20.8243,Nifty 50
5.7078,19,2.1765,0.8291,64.1043,9.9104,2.6642,0.0654,0,-0.0217,1.3036,36.1185,DIVISLAB,2024-11-29,0,-5.8432,Nifty 50
9.8514,31,3.16,0.917,68.7279,11.8301,2.4668,0.0632,1,0.0171,1.0649,-0.8499,DIVISLAB,2025-10-10,0,-0.4238,Nifty 50
3.9472,44,2.0601,0.9345,63.1452,17.0992,2.0732,0.025,1,0.0081,0.9379,7.3015,DIVISLAB,2026-01-06,0,-6.3226,Nifty 50
9.4201,13,3.7756,0.7673,64.6755,10.4989,3.593,0.0666,1,0.0592,0.7264,13.8768,DLF,2020-08-18,0,-5.156,Nifty 50
7.0203,48,3.2775,0.8421,62.1175,8.8519,2.5459,0.041,0,-0.0347,0.9887,-5.4905,DLF,2023-03-17,1,32.551,Nifty 50
8.8293,60,2.2723,0.9529,65.0536,8.5381,2.7161,0.0704,1,0.0044,1.0466,-3.4544,DLF,2023-04-06,0,23.2205,Nifty 50
4.7914,9,2.1879,0.9287,63.6972,10.2997,2.4128,0.0818,1,0.0024,1.3354,13.6849,DLF,2023-10-06,0,-3.3233,Nifty 50
4.7286,18,2.2114,0.8681,59.9558,10.6876,3.1876,0.0395,1,0.0501,1.0055,3.4913,DLF,2024-07-29,0,-3.2219,Nifty 50
5.3591,56,1.565,0.8779,60.7221,9.0184,2.3762,0.0417,1,0.0397,0.902,4.5945,DLF,2024-09-20,0,-4.213,Nifty 50
11.1137,0,2.1894,0.8843,67.2662,8.5158,2.4338,0.0614,1,0.0529,1.0011,5.8338,DMART,2020-08-25,0,-6.3713,Nifty 50
7.5678,24,2.4704,0.86,63.9306,11.5158,2.8493,0.0426,1,0.0251,1.0754,9.5802,DMART,2021-05-18,0,16.4484,Nifty 50
10.0508,35,1.9807,0.9415,68.1469,8.7387,2.5443,0.0952,1,0.0582,1.1528,14.9115,DMART,2021-06-03,0,21.0118,Nifty 50
4.9974,35,1.5616,0.8428,64.4398,14.6063,2.2119,0.0301,0,-0.0082,0.796,-10.1397,DMART,2023-04-03,0,-1.5156,Nifty 50
5.3367,61,5.4083,0.7533,66.9773,13.7432,1.9396,0.0522,0,-0.0089,1.0171,12.7381,DMART,2023-10-04,0,-5.9928,Nifty 50
6.6504,100,2.6769,0.9043,69.1613,8.058,1.7749,0.0498,1,0.0284,1.0475,7.3652,DMART,2023-11-30,0,-2.8568,Nifty 50
3.3741,157,1.9912,0.6113,58.6535,8.5436,1.8031,-0.0027,1,0.0194,0.9452,-0.699,DMART,2024-02-21,0,15.575,Nifty 50
11.3526,37,3.8213,0.8821,65.3406,10.2646,3.3098,0.0799,1,0.0421,1.1133,35.1164,DMART,2024-06-18,0,3.3845,Nifty 50
5.1728,47,3.1282,0.8134,66.7443,9.0768,2.4345,0.0691,1,0.0233,1.2212,16.5819,DMART,2024-09-05,0,-6.9611,Nifty 50
8.5939,59,4.8163,0.8704,67.5596,13.8357,2.5863,0.0773,1,0.0863,1.4595,54.6876,DRREDDY,2020-07-29,0,-3.7204,Nifty 50
5.0243,18,2.7024,0.9051,63.2291,9.6115,3.0305,0.0648,1,0.0328,1.2858,22.6448,DRREDDY,2020-09-16,0,2.6897,Nifty 50
7.5149,47,2.3884,0.8157,68.9953,8.4049,1.9036,0.0557,1,0.0927,0.9686,15.7251,DRREDDY,2020-12-18,0,-2.0608,Nifty 50
3.1349,26,1.9708,0.8164,65.8661,8.9657,1.7389,0.071,1,0.056,0.9217,11.931,DRREDDY,2021-06-11,0,-2.5624,Nifty 50
3.3621,122,1.7753,0.7407,61.758,8.8431,2.0587,0.0215,0,-0.0239,1.0487,3.9932,DRREDDY,2023-02-07,0,-3.2169,Nifty 50
6.5603,10,2.2099,0.6761,66.7708,8.3656,1.2573,0.0212,1,0.0282,1.0728,10.3872,DRREDDY,2023-06-15,0,17.1913,Nifty 50
6.0349,114,3.7321,0.9508,69.7556,12.599,2.2638,0.0696,1,0.0265,0.9867,9.016,DRREDDY,2024-01-31,0,0.2406,Nifty 50
6.4066,24,3.8171,0.947,65.202,9.2663,1.8656,0.0395,1,0.0562,0.9873,-0.3555,DRREDDY,2024-06-27,0,6.6813,Nifty 50
7.4478,104,3.2258,0.9037,67.1462,9.3639,1.9765,0.0454,0,-0.0165,1.0922,-5.4965,DRREDDY,2024-12-19,0,-2.7839,Nifty 50
14.4941,0,3.2403,0.86,66.6765,8.5066,4.6252,0.1378,1,0.0561,0.888,-20.757,EICHERMOT,2020-05-28,1,36.4522,Nifty 50
7.2155,18,2.2407,0.8411,69.2283,9.4132,2.7261,0.1007,1,0.0889,1.0374,18.0915,EICHERMOT,2021-01-04,0,2.1614,Nifty 50
8.2117,15,4.2196,0.8696,69.0589,9.4135,2.6455,0.0689,1,0.0069,0.9114,6.7075,EICHERMOT,2022-01-03,0,-1.9538,Nifty 50
8.7749,6,1.5369,0.8271,64.7438,9.0861,2.9164,0.0602,1,0.0153,1.0386,4.2687,EICHERMOT,2022-04-21,0,-8.3981,Nifty 50
6.0355,11,1.9359,0.9628,62.6302,12.511,2.766,0.0751,0,-0.051,1.2355,6.768,EICHERMOT,2022-06-23,1,31.0852,Nifty 50
3.328,42,3.3847,0.5004,59.3307,9.6242,1.769,0.0303,1,0.0016,1.0299,-2.9082,EICHERMOT,2023-09-26,0,-3.5198,Nifty 50
9.8056,49,2.5605,0.6652,69.2603,8.3745,2.9655,0.0879,1,0.0267,1.0569,9.9054,EICHERMOT,2024-04-08,0,6.4766,Nifty 50
3.9896,36,1.7284,0.9503,62.5618,10.6661,2.1477,0.0294,1,0.03,1.2428,26.0704,EICHERMOT,2025-11-20,0,1.1522,Nifty 50
7.5718,93,4.4184,0.8882,68.8701,14.1365,2.8908,0.0732,1,0.0065,1.2979,10.6744,EICHERMOT,2026-02-11,0,-2.2238,Nifty 50
8.3156,18,1.9942,0.8532,59.6384,8.4105,2.9917,0.0292,1,0.0854,0.7647,-14.1392,GAIL,2020-11-10,1,26.3758,Nifty 50
9.1474,5,4.3158,0.518,67.1493,11.1053,3.6658,0.1088,1,0.0579,1.0844,78.3818,GAIL,2021-02-18,0,-6.3535,Nifty 50
8.5048,14,2.1011,0.7765,61.0797,8.3257,3.6488,0.0341,0,-0.0174,1.4505,16.0709,GAIL,2021-05-04,0,3.0997,Nifty 50
7.2615,23,4.88,0.4212,57.3171,13.4285,2.9752,-0.0204,1,0.0285,1.0472,17.2899,GAIL,2021-08-06,0,-3.6137,Nifty 50
6.7655,48,3.2064,0.9271,68.0407,16.7449,2.6627,0.0774,1,0.063,0.9253,8.0028,GAIL,2021-09-14,0,-7.3837,Nifty 50
5.4782,48,1.742,0.9014,65.47,8.4236,2.0484,0.074,1,0.0349,0.8252,1.855,GAIL,2022-12-14,0,-4.9085,Nifty 50
5.0025,69,2.5761,0.8851,67.2867,10.9737,1.8716,0.0382,1,0.0512,1.0787,17.2566,GAIL,2023-07-06,0,2.6151,Nifty 50
5.6208,16,2.7357,0.8605,64.4077,14.6642,2.4036,0.0805,1,0.0003,1.0618,11.7234,GAIL,2023-09-01,0,-0.4876,Nifty 50
4.8737,14,3.1627,0.8469,64.7613,10.7907,2.2355,0.079,1,0.0096,1.081,24.9784,GAIL,2023-10-12,0,-5.4843,Nifty 50
4.763,11,6.4278,0.7413,68.6754,13.551,2.0616,0.0656,1,0.0284,1.1718,20.4344,GAIL,2023-11-30,1,41.6306,Nifty 50
3.637,51,1.8094,0.7664,61.8096,11.3129,1.9782,0.0411,1,0.0372,0.912,2.3434,GAIL,2025-10-29,0,-7.4121,Nifty 50
3.4352,10,2.0527,0.8474,57.4329,9.8244,1.3124,-0.0069,1,0.0145,0.878,-0.8106,GAIL,2026-01-02,0,-4.766,Nifty 50
4.2217,23,2.7033,0.7137,61.637,8.0231,2.453,0.0469,1,0.0581,1.1969,29.2392,GODREJCP,2020-08-13,0,-8.9228,Nifty 50
5.6389,28,2.8493,0.8429,63.8099,9.9127,2.3746,0.0462,1,0.0918,0.8448,5.2818,GODREJCP,2020-12-10,0,0.0652,Nifty 50
5.027,12,2.0972,0.8878,55.6828,12.6081,2.5152,-0.0188,0,-0.0174,0.7705,3.5803,GODREJCP,2021-03-26,0,21.9767,Nifty 50
7.1819,27,1.6942,0.8947,65.3678,8.2362,2.882,0.0903,1,0.0427,1.2808,17.7958,GODREJCP,2022-09-07,0,-8.3291,Nifty 50
4.7931,23,2.0242,0.9238,64.4918,9.2456,2.2367,0.0726,1,0.0478,1.1714,18.244,GODREJCP,2023-07-05,0,-8.36,Nifty 50
7.7061,50,2.233,0.6489,58.9174,9.5896,2.465,0.0359,1,0.0133,1.0747,22.3493,GODREJCP,2024-09-09,0,-6.523,Nifty 50
5.8737,8,1.8979,0.7624,62.6894,18.6288,2.7727,0.04,0,-0.0138,0.8349,-17.6064,GODREJCP,2025-02-01,0,-9.3128,Nifty 50
5.6641,46,5.123,0.9251,67.5075,19.722,1.8234,0.0297,1,0.0237,1.0709,18.0346,GODREJCP,2025-07-07,0,-3.4036,Nifty 50
4.6124,11,2.8853,0.8575,60.3148,22.1299,1.9266,-0.0084,1,0.0236,0.8917,0.4089,GODREJCP,2025-11-03,0,0.526,Nifty 50
13.4178,0,1.7391,0.927,63.3015,8.1392,4.0403,0.111,1,0.0344,0.9137,-25.4031,GRASIM,2020-05-27,0,1.6049,Nifty 50
10.3958,4,4.4969,0.8017,67.5037,13.56,3.3787,0.0893,1,0.0592,0.9483,30.144,GRASIM,2020-08-18,0,20.3668,Nifty 50
10.2668,2,2.1147,0.8675,69.1451,10.281,2.3592,0.078,1,0.0374,1.113,6.5465,GRASIM,2022-04-08,0,-6.6684,Nifty 50
4.3871,130,2.0654,0.7792,62.9627,10.1258,2.4286,0.0594,1,0.017,1.0501,16.5355,GRASIM,2024-03-28,0,0.4274,Nifty 50
5.2984,145,2.5328,0.9401,65.878,9.9232,2.1106,0.0703,1,0.008,1.0567,14.1801,GRASIM,2024-04-23,0,-2.8667,Nifty 50
3.678,32,1.8734,0.7807,61.6497,9.3149,2.0694,0.0326,0,-0.0056,1.0609,13.4231,GRASIM,2025-08-18,0,-3.0113,Nifty 50
4.7234,79,1.7978,0.8831,65.5463,11.1498,1.6956,0.0391,1,0.036,0.995,9.452,GRASIM,2025-10-27,0,-4.6237,Nifty 50
9.8587,7,3.0602,0.4949,59.1962,9.4537,4.2644,0.0493,1,0.0561,0.9032,-35.3051,HAL,2020-05-28,1,118.7613,Nifty 50
13.4299,0,2.3926,0.3906,69.7939,8.7024,4.2346,0.2636,1,0.0629,1.362,96.3633,HAL,2020-08-10,0,-0.0882,Nifty 50
9.5737,11,3.4805,0.8118,65.1689,11.4434,4.0248,0.0734,0,-0.0172,1.0756,9.1113,HAL,2022-03-16,0,2.5256,Nifty 50
8.86,5,2.4886,0.8679,66.5862,12.5176,3.1979,0.071,1,0.02,1.1244,8.9915,HAL,2022-03-31,0,2.1133,Nifty 50
7.8692,3,3.6497,0.6447,60.9242,10.2108,3.771,0.1072,0,-0.0771,1.6718,35.6021,HAL,2022-06-17,1,35.8842,Nifty 50
7.378,23,4.4181,0.8484,66.5462,11.0334,2.9694,0.0928,1,0.0437,1.4166,52.4275,HAL,2022-11-16,0,-1.8758,Nifty 50
9.2122,30,3.1942,0.8018,67.1711,14.7411,3.7475,0.0597,0,-0.0006,1.1461,10.1496,HAL,2023-02-16,0,-1.2204,Nifty 50
5.8538,36,3.1273,0.8783,65.4899,8.462,2.177,0.0582,1,0.0048,1.4096,43.7112,HAL,2023-08-23,0,-5.4549,Nifty 50
10.2269,86,2.8755,0.9371,64.7747,9.4071,2.3792,0.0395,0,-0.0079,1.3029,10.1937,HAL,2023-11-07,1,47.0189,Nifty 50
4.7086,13,3.0136,0.8022,65.7414,11.8472,2.9807,0.0891,1,0.0145,1.4784,63.9467,HAL,2024-02-08,0,-0.1238,Nifty 50
5.933,26,2.1434,0.9739,67.9331,10.1475,1.8431,0.0306,1,0.0084,1.2287,6.1584,HAL,2025-09-12,0,-3.134,Nifty 50
4.8707,14,1.5377,0.8521,58.9529,8.7201,1.7079,0.0003,1,0.0112,0.8792,1.5367,HAL,2026-01-05,0,-5.4912,Nifty 50
6.016,29,2.0587,0.9473,60.8624,15.3938,2.6985,0.0413,0,-0.0215,0.9954,-4.4628,HAL,2026-01-28,0,-9.5265,Nifty 50
5.4339,28,2.7917,0.9439,61.0633,8.155,3.1629,0.0263,1,0.0251,1.1097,17.7547,HAVELLS,2021-05-18,0,-7.246,Nifty 50
7.4792,71,2.9494,0.7315,67.6398,9.1228,2.0392,0.056,1,0.0248,0.9736,-8.0189,HAVELLS,2021-07-16,1,27.4135,Nifty 50
10.5126,8,2.6753,0.9226,69.2928,12.0647,2.9198,0.0829,1,0.049,0.8922,-9.4138,HAVELLS,2022-04-05,0,-1.8365,Nifty 50
4.8711,120,4.1775,0.2713,58.8021,8.7564,2.4811,0.0237,1,0.0519,1.0118,10.734,HAVELLS,2023-07-18,0,2.7326,Nifty 50
5.7794,29,1.9996,0.8006,60.6388,10.9303,2.1912,0.0249,0,-0.0516,1.1521,13.2838,HCLTECH,2021-12-21,0,2.4947,Nifty 50
8.1999,50,2.9269,0.6481,63.9847,8.0052,2.375,0.044,0,-0.0275,0.8946,-5.8389,HCLTECH,2022-10-13,0,6.9652,Nifty 50
2.5774,7,2.0127,0.8853,56.7743,14.9014,1.6511,-0.0023,0,-0.0113,0.9725,13.6855,HCLTECH,2023-01-09,0,1.7969,Nifty 50
3.424,116,1.7765,0.9451,65.2141,8.7788,1.7022,0.064,1,0.031,1.102,2.0031,HCLTECH,2023-06-20,0,-2.3426,Nifty 50
5.3886,153,2.7975,0.5253,60.074,10.9375,1.8274,0.0239,1,0.0098,0.9411,7.9429,HCLTECH,2023-08-11,0,5.5055,Nifty 50
4.0986,35,2.151,0.8273,66.5083,9.4897,1.4751,0.0387,1,0.0092,1.1136,13.2559,HCLTECH,2023-11-16,1,25.6091,Nifty 50
6.5536,50,2.0247,0.8571,68.8603,9.2619,1.6086,0.0665,1,0.0647,1.0758,23.6102,HCLTECH,2023-12-08,0,18.5315,Nifty 50
4.5666,10,1.6016,0.953,57.712,12.9459,2.309,-0.0147,1,0.0164,0.9693,-11.3486,HCLTECH,2024-06-06,0,10.758,Nifty 50
4.2688,84,1.9015,0.892,63.1996,9.5826,2.3952,0.0552,0,-0.0259,1.3694,10.4309,HCLTECH,2025-01-10,0,-7.7505,Nifty 50
4.2079,17,2.1593,0.9411,67.4806,8.0297,1.8294,0.0919,1,0.0377,0.8828,1.692,HCLTECH,2025-06-11,0,-5.3461,Nifty 50
5.9372,28,2.6234,0.8982,61.3187,9.6255,2.5045,0.0431,1,0.0017,1.4444,18.3503,HDFCAMC,2020-02-06,0,-6.3539,Nifty 50
4.6558,37,2.1179,0.7629,59.5437,11.8172,1.7901,0.0121,1,0.0554,0.7797,-4.8179,HDFCAMC,2020-08-24,0,-6.1899,Nifty 50
6.8625,13,5.3492,0.8897,67.1298,21.3272,2.5422,0.056,1,0.0495,0.9751,38.1289,HDFCAMC,2021-03-03,0,-7.1224,Nifty 50
5.8766,34,3.5629,0.8957,67.6836,14.8143,1.8329,0.0422,1,0.0457,1.0244,-8.506,HDFCAMC,2021-05-28,0,-2.8703,Nifty 50
4.6716,20,4.0152,0.9225,68.2853,14.9043,1.738,0.0534,1,0.0264,0.8786,-3.2268,HDFCAMC,2021-07-15,0,-5.5179,Nifty 50
7.6218,31,2.0553,0.8855,59.5912,11.4419,3.0968,0.041,1,0.0326,0.7805,-10.7072,HDFCAMC,2022-04-01,0,-7.2365,Nifty 50
6.6507,9,2.4839,0.9,65.117,9.7724,2.4882,0.0235,1,0.0037,0.9632,8.9422,HDFCAMC,2022-10-20,0,5.4555,Nifty 50
5.4267,16,2.9899,0.6457,67.9842,10.0913,2.0329,0.0669,1,0.0073,1.4862,29.2705,HDFCAMC,2023-11-17,1,30.1404,Nifty 50
4.7895,46,2.963,0.7,64.567,8.5757,2.4513,0.0393,1,0.0151,1.1922,28.6339,HDFCAMC,2024-04-30,0,-6.749,Nifty 50
9.102,69,3.5453,0.4837,63.7206,8.8395,2.9212,0.0868,1,0.0376,1.192,17.5695,HDFCAMC,2024-06-03,0,-9.405,Nifty 50
5.7548,16,2.5025,0.9158,64.7304,9.2158,2.2088,0.0851,1,0.0085,1.2863,45.0055,HDFCAMC,2025-07-15,0,4.4095,Nifty 50
6.0427,91,3.6655,0.9501,57.478,23.3358,2.3119,0.0056,0,-0.0001,1.0722,-3.8524,HDFCAMC,2025-12-18,0,-7.0515,Nifty 50
8.6574,42,1.8826,0.7802,65.7068,9.0298,3.0281,0.0954,1,0.0608,1.151,49.026,HDFCBANK,2021-02-02,0,-4.8689,Nifty 50
3.0483,87,1.6382,0.8818,63.0774,10.2192,1.546,0.0433,1,0.03,0.9545,-0.8527,HDFCBANK,2021-07-06,0,-3.9518,Nifty 50
2.3177,147,3.0584,0.7658,60.5165,12.1791,1.5822,0.0077,1,0.0409,0.8714,-0.9936,HDFCLIFE,2021-08-25,0,1.3239,Nifty 50
4.067,37,2.1329,0.9186,61.1417,10.831,1.6683,0.0049,1,0.0173,0.8713,4.8145,HDFCLIFE,2021-11-12,0,-5.5073,Nifty 50
6.2219,30,1.69,0.9145,64.0707,12.2626,2.344,0.0304,1,0.0893,0.9342,0.1668,HDFCLIFE,2022-08-16,0,-2.792,Nifty 50
5.4332,30,3.4359,0.9574,69.9663,11.4836,1.9038,0.065,1,0.0441,0.8723,6.126,HDFCLIFE,2022-11-24,0,-2.24,Nifty 50
3.6918,13,3.5921,0.8557,65.1104,15.3451,2.0064,0.0605,0,-0.003,0.9007,5.109,HDFCLIFE,2023-01-03,0,-4.01,Nifty 50
9.4485,2,5.4441,0.6603,66.4167,14.3376,2.5262,0.0941,1,0.0137,1.0167,-5.5297,HDFCLIFE,2023-04-24,0,20.8459,Nifty 50
5.5141,40,3.3015,0.8581,68.264,13.9335,2.3431,0.0973,1,0.0342,1.0411,23.7163,HDFCLIFE,2023-06-16,0,3.3847,Nifty 50
5.1802,87,2.0998,0.7071,65.9231,9.1645,1.7041,0.0286,1,0.0073,1.0784,-2.4617,HDFCLIFE,2023-11-17,0,-0.9352,Nifty 50
4.5313,18,1.9167,0.69,60.4862,8.9952,2.2155,0.0101,1,0.0273,0.8311,0.7345,HDFCLIFE,2024-03-04,0,-1.7563,Nifty 50
6.5068,19,3.9482,0.8533,63.423,9.1744,2.8403,0.024,1,0.037,0.7497,1.0901,HDFCLIFE,2024-06-13,0,19.0428,Nifty 50
5.1227,22,6.2864,0.3593,57.7408,28.5224,2.4973,-0.0078,0,-0.0276,1.0516,-13.1365,HDFCLIFE,2025-01-16,0,11.8828,Nifty 50
7.8603,16,1.9374,0.9443,69.1532,8.3126,3.0379,0.1164,1,0.0489,1.3203,69.3739,HEROMOTOCO,2020-08-17,0,-2.8302,Nifty 50
8.8763,46,3.1863,0.5155,67.8709,8.6381,3.0491,0.0832,1,0.0528,0.9394,11.4999,HEROMOTOCO,2021-01-22,0,-4.4069,Nifty 50
6.3587,102,1.5635,0.8479,62.9338,9.4281,1.6254,0.0174,1,0.063,0.7238,2.3623,HEROMOTOCO,2021-09-14,0,-2.8149,Nifty 50
7.6082,18,2.0397,0.9378,64.8549,11.0764,1.6387,0.0164,1,0.03,0.7722,-6.1986,HEROMOTOCO,2022-01-10,0,-0.4565,Nifty 50
4.4426,20,3.7263,0.8716,63.5802,8.9554,2.4188,0.0662,1,0.0948,1.0362,25.2156,HEROMOTOCO,2022-08-17,0,-6.6735,Nifty 50
5.1894,27,2.2654,0.777,63.7778,8.1326,2.0249,0.0533,1,0.0473,0.9023,-0.6131,HEROMOTOCO,2022-11-28,0,-3.1173,Nifty 50
7.2216,12,2.6832,0.9187,68.9183,9.6158,2.3806,0.108,1,0.0491,1.0483,20.2929,HEROMOTOCO,2023-07-04,0,-0.5732,Nifty 50
5.3517,17,2.4389,0.8291,61.1745,10.9505,2.1533,-0.003,0,-0.013,0.865,-29.9064,HEROMOTOCO,2025-01-31,0,-6.9371,Nifty 50
3.9376,29,2.9085,0.9463,62.1636,14.7126,2.0963,0.0443,1,0.0085,1.0346,22.6744,HEROMOTOCO,2025-07-15,0,23.4845,Nifty 50
5.6406,43,2.5459,0.9412,63.5724,13.3741,2.2004,0.05,0,-0.0129,1.0189,25.0817,HEROMOTOCO,2025-08-04,0,23.0049,Nifty 50
7.9806,46,3.0706,0.9438,66.6521,8.318,2.3841,0.0758,0,-0.0175,1.0883,23.5588,HEROMOTOCO,2025-08-07,0,15.2758,Nifty 50
6.7958,43,2.9249,0.9519,67.22,12.1951,2.3103,0.061,1,0.0262,1.2673,34.6297,HEROMOTOCO,2025-11-17,0,3.396,Nifty 50
7.3679,5,2.7539,0.8813,68.3198,12.3642,3.5501,0.1437,1,0.0566,1.0012,98.0282,HINDALCO,2020-08-05,0,-0.3652,Nifty 50
7.7433,7,1.7482,0.7995,65.1126,10.632,3.6136,0.1614,1,0.0889,1.2428,31.4212,HINDALCO,2021-01-04,0,-3.7117,Nifty 50
7.4021,4,2.3052,0.9176,59.9446,11.1251,2.7374,0.047,0,-0.0093,1.1325,16.8858,HINDALCO,2021-12-31,0,-0.0988,Nifty 50
7.8769,8,1.7325,0.9275,61.9638,8.3756,2.7216,0.0515,1,0.0331,0.8789,33.5867,HINDALCO,2022-11-04,0,1.7072,Nifty 50
3.8815,30,2.3245,0.5376,61.3322,8.0807,1.9654,0.0363,1,0.0389,0.862,9.018,HINDALCO,2023-07-13,0,-0.2222,Nifty 50
8.5439,40,2.1939,0.5803,69.5092,9.5116,2.132,0.0576,1,0.0049,1.1455,18.5272,HINDALCO,2023-11-15,0,12.3492,Nifty 50
7.4546,9,2.6656,0.9307,66.2823,9.0962,2.2159,0.0753,1,0.0432,1.1287,9.8722,HINDALCO,2024-09-24,0,-3.1697,Nifty 50
3.9698,69,2.8085,0.8691,60.0864,18.8078,2.2198,0.0382,0,-0.0161,1.1162,7.3316,HINDALCO,2025-08-13,0,12.4108,Nifty 50
6.3141,13,1.8037,0.8811,67.625,8.9245,1.9154,0.0626,1,0.0117,1.26,26.7157,HINDALCO,2025-12-12,0,7.9876,Nifty 50
